recombinant_node,recombinant_lineage,rivet_bp1_interval,rivet_bp2_interval,rivet_3seq_p,informative_sites_count,rhizaeon_detected,rhizaeon_num_bps,rhizaeon_bps,rhizaeon_concordant,rhizaeon_min_dist_to_interval,rhizaeon_runtime_ms,three_seq_detected,three_seq_p,three_seq_runtime_ms
node_677873,BE.12,"(9866,10834)","(29903,29903)",0.000470544,24,True,1,10348,True,0.0,6.609500000000157,True,0.000470544008,38.59758300000004
node_684258,BE.1.1,"(22942,25416)","(29903,29903)",0.010989,14,True,1,24697,True,0.0,4.366000000000092,False,1.0,39.86262500000004
node_684302,BE.1.1,"(19269,20481)","(29903,29903)",4.80742e-06,24,True,1,19874,True,0.0,8.661124999999714,True,4.807416e-06,44.646666000000224
node_68518,B.1,"(2644,3784)","(28272,28881)",0.00588235,17,False,0,,False,inf,4.502291000000547,False,0.005882353522,37.16666700000015
node_688106,BQ.1,"(20429,25157)","(29903,29903)",0.0476191,9,False,0,,False,inf,3.440374999999829,False,1.0,40.358250000000155
node_693519,BQ.1.5,"(2954,16694)","(29903,29903)",0.2,6,False,0,,False,inf,2.89774999999981,False,1.0,43.746542000000055
node_696276,BQ.1.1.18,"(17039,21042)","(22001,22893)",0.00109469,29,False,0,,False,inf,6.123375000000042,True,0.001094690873,39.607084000000015
node_706431,BQ.1.1,"(6979,9220)","(29903,29903)",1.21618e-05,26,True,1,8474,True,0.0,9.44950000000011,True,1.2161754e-05,35.697250000000125
node_722654,BQ.1.1,"(17039,19209)","(22599,22893)",1.85805e-05,28,True,1,22744,False,3535.0,9.418750000000031,True,1.8580455e-05,42.86262500000015
node_724047,BQ.1.1.4,"(22942,23607)","(24960,28312)",0.136014,25,False,0,,False,inf,5.606666999999899,False,1.0,41.22775000000001
node_724796,BQ.1.1.7,"(27438,28153)","(29903,29903)",0.00128999,19,False,0,,False,inf,4.339374999999812,True,0.000515995955,43.80833299999986
node_725987,BQ.1.1.66,"(11828,17676)","(29903,29903)",0.0476191,9,False,0,,False,inf,3.4038339999997724,False,1.0,42.51100000000019
node_737715,BE.1,"(17278,22792)","(29903,29903)",0.002331,14,True,1,19980,True,0.0,7.663666999999652,True,0.002331002383,41.27083300000001
node_740171,BE.1,"(16935,18826)","(29903,29903)",0.00407925,13,True,1,17832,True,0.0,5.411582999999887,True,0.004079254344,43.8030829999998
node_740195,BE.1,"(6700,10097)","(29903,29903)",0.0714286,8,False,0,,False,inf,5.158875000000229,False,1.0,47.92470800000004
node_740686,BE.1.4,"(10287,14599)","(29903,29903)",0.000112931,25,True,1,12480,True,0.0,8.203083000000166,True,0.000112930567,46.24291600000019
node_744169,BA.5,"(10399,13342)","(29903,29903)",0.00699301,13,True,1,11730,True,0.0,6.582832999999955,True,0.004662005231,42.58983299999963
node_744175,BA.5,"(19174,27012)","(29903,29903)",0.010101,12,False,0,,False,inf,3.4979580000000787,False,0.007575758267,43.758915999999815
node_744685,BA.2,"(11575,12160)","(26529,27788)",0.010101,12,False,0,,False,inf,4.509832999999741,False,1.0,43.339833000000105
node_759768,KS.1.1.2,"(27986,28297)","(29903,29903)",0.0196078,18,False,0,,False,inf,4.075166000000019,True,0.004901961423,48.72612499999995
node_765469,LB.1.3.1,"(28291,28884)","(29903,29903)",0.0157895,20,False,0,,False,inf,3.6808329999999945,True,0.003508772235,60.9971669999998
node_767015,XFP,"(5239,12892)","(23933,27414)",0.00210084,17,False,0,,False,inf,3.6303749999999635,True,0.002100840677,57.69800000000003
node_767236,XFH,"(22132,22566)","(23039,28297)",0.00103199,20,True,1,22348,True,0.0,7.808916999999971,True,0.001031991909,59.25766700000001
node_767661,LF.7,"(6310,21653)","(23039,28297)",0.0181818,12,False,0,,False,inf,2.692124999999823,False,1.0,59.11437500000005
node_76828,B.1.1.519,"(21306,28881)","(29903,29903)",0.152448,13,False,0,,False,inf,4.087041999999208,False,1.0,40.42345899999944
node_768299,XFV,"(5239,6449)","(29903,29903)",0.0242424,11,False,0,,False,inf,3.712791999999965,False,1.0,127.02674999999996
node_768442,XFG.3.7,"(4586,8350)","(29903,29903)",0.00412797,19,True,2,5980;7230,True,0.0,7.891666999999991,True,0.004127967637,124.78633399999994
node_772053,XFG,"(23277,24163)","(29903,29903)",0.000683527,22,True,1,23718,True,0.0,8.535750000000064,True,0.000227842378,61.55408299999987
node_772355,XFG,"(8350,9592)","(20178,22884)",6.93433e-05,23,False,0,,False,inf,5.867457999999992,True,6.9343318e-05,125.81729199999981
node_772366,XFQ,"(13608,16767)","(29903,29903)",0.002997,14,True,1,15480,True,0.0,7.156249999999975,True,0.002997003496,125.13820800000008
node_772387,XFG,"(23277,28432)","(29903,29903)",0.0175439,19,True,2,25480;26230,True,0.0,5.550500000000014,True,0.004127967637,126.20866699999999
node_772389,XFY,"(10039,28432)","(29903,29903)",0.0714286,8,False,0,,False,inf,2.6038750000001443,False,1.0,129.89275
node_772595,LF.7.6.2,"(22792,22993)","(29903,29903)",0.013986,13,False,0,,False,inf,4.390582999999948,False,0.006993007846,62.81362499999999
node_772596,XFM,"(22792,22928)","(29903,29903)",0.0012432,15,True,1,22858,True,0.0,7.2147499999999365,True,0.001243201434,61.088250000000066
node_772645,LF.7.9.1,"(15660,22884)","(29903,29903)",0.002331,14,False,0,,False,inf,2.6200000000000667,True,0.002331002615,129.913167
node_774406,JN.1.11.1,"(22132,24819)","(29903,29903)",0.0476191,9,False,0,,False,inf,3.934667000000003,False,1.0,53.20674999999997
node_775197,KP.3,"(19722,23039)","(29903,29903)",0.002997,14,True,1,22258,True,0.0,6.742540999999935,True,0.002331002615,53.4184590000002
node_777396,MC.8.1,"(23277,25006)","(29903,29903)",0.00699301,13,True,1,24140,True,0.0,7.137500000000019,True,0.004662005231,54.35591600000001
node_777677,KP.3.1.1,"(6738,7113)","(24872,29557)",0.00274725,16,False,0,,False,inf,5.302582999999972,True,0.002747253049,60.92004200000001
node_786675,PA.1.4,"(25492,28727)","(29903,29903)",0.0454545,12,True,1,26110,True,0.0,4.753665999999823,False,1.0,60.874041000000155
node_788878,MC.9,"(21579,25617)","(29903,29903)",0.107143,8,False,0,,False,inf,4.932249999999971,False,1.0,56.375833000000156
node_789491,KP.3,"(15372,19722)","(29903,29903)",0.002331,14,True,1,17480,True,0.0,7.517833000000085,True,0.002331002383,45.72608299999992
node_789523,KP.3.3,"(7113,16111)","(22599,23039)",0.010101,12,False,0,,False,inf,3.5595409999999994,False,1.0,53.120000000000054
node_789906,XEC,"(13264,15372)","(29903,29903)",0.000257998,19,True,1,13996,True,0.0,7.8979169999999765,True,0.000257998006,60.93258300000004
node_794436,XEC.27,"(22132,22281)","(22896,23277)",0.0142857,21,False,0,,False,inf,4.406040999999972,False,1.0,61.021707999999954
node_794560,XEC,"(21738,28291)","(29903,29903)",0.0181818,12,False,0,,False,inf,3.1196669999999926,False,1.0,62.020834000000136
node_796004,XES,"(2334,4891)","(22000,22599)",0.00699301,13,True,1,22298,False,17407.0,6.091041999999991,False,0.006993007381,60.66074999999982
node_797306,XEM,"(22599,23039)","(29903,29903)",0.00499501,14,True,1,22818,True,0.0,4.851500000000009,True,0.004995005671,54.81995799999994
node_797313,KP.3.3.1,"(22795,23039)","(29903,29903)",0.00466201,13,True,1,22916,True,0.0,5.886624999999812,True,0.004662005231,53.09054200000007
node_797359,KP.3.3,"(12666,18555)","(29903,29903)",0.013986,13,False,0,,False,inf,4.385334000000185,False,1.0,62.05824999999998
node_79987,B.1.1.222,"(3884,19839)","(23756,25587)",0.107143,8,False,0,,False,inf,4.109084000000429,False,1.0,37.16100000000022
node_80107,B.1.1.317,"(13536,19839)","(23586,28905)",0.0833333,9,False,0,,False,inf,3.4333329999993722,False,1.0,40.46233399999988
node_810786,XET,"(20104,22108)","(29903,29903)",0.00699301,13,True,1,21041,True,0.0,5.690417000000059,True,0.004662005231,55.56137500000013
node_811816,JN.1.11,"(21738,22865)","(23039,28297)",0.18254,10,False,0,,False,inf,3.431332999999981,False,1.0,61.484333999999976
node_81343,B.1.1,"(12534,13536)","(15026,16549)",0.00854701,27,False,0,,False,inf,8.568916999999843,False,1.0,48.53045800000011
node_814389,JN.1.1,"(9142,11727)","(29903,29903)",0.0333333,10,True,1,10230,True,0.0,6.257292000000136,False,1.0,50.40179099999986
node_814392,JN.1.1,"(11614,27507)","(29903,29903)",0.0242424,11,False,0,,False,inf,3.0945,False,1.0,49.371832999999924
node_814627,XDR,"(9693,15451)","(19326,21622)",2.15594e-07,56,True,1,21050,False,5599.0,6.838249999999935,True,2.15594e-07,60.587665999999984
node_814628,XDR,"(13712,15451)","(19326,21624)",1.21753e-09,68,True,1,21051,False,5600.0,9.343083000000085,True,1.218e-09,47.1930410000001
node_816904,NB.1.8.1,"(186,4543)","(19572,22995)",0.142857,7,False,0,,False,inf,3.3580419999998945,False,1.0,129.07016599999997
node_819120,JN.1.1,"(26833,27810)","(29903,29903)",1.72284e-07,86,False,0,,False,inf,6.181582999999824,True,1.4889e-08,49.149290999999984
node_819296,JN.1,"(21738,21762)","(22599,22896)",0.0285714,15,False,0,,False,inf,4.152750000000038,False,1.0,49.54720800000034
node_828224,JN.1,"(3565,7113)","(24872,27810)",0.0238095,10,False,0,,False,inf,4.15708299999995,False,1.0,43.989457999999985
node_828841,BA.2.86.1,"(22926,24990)","(29903,29903)",0.0151515,11,True,1,24109,True,0.0,5.408583999999994,False,1.0,41.75104200000001
node_834399,BA.2,"(2790,4230)","(29903,29903)",0.0396825,9,False,0,,False,inf,2.597624999999937,False,1.0,44.66033299999994
node_841835,BA.2,"(22673,22792)","(23040,23709)",0.0306513,32,False,0,,False,inf,8.281249999999574,False,1.0,31.296417000000076
node_841836,BA.2,"(23929,26529)","(27889,28077)",5.20483e-06,34,True,2,24454;27982,True,0.0,10.857584000000031,True,5.204833e-06,32.27525000000053
node_845092,miscBA1BA2Post17k,"(2832,5386)","(29903,29903)",0.00412797,19,False,0,,False,inf,4.904291999999977,True,0.004127967637,41.82820799999965
node_845483,XW,"(2832,9866)","(29903,29903)",0.142857,7,False,0,,False,inf,2.160083000000146,False,1.0,41.86741700000019
node_847060,BA.2,"(22570,25593)","(29903,29903)",0.2,6,False,0,,False,inf,3.0134159999999355,False,1.0,41.65191699999981
node_852698,BA.2,"(388,12049)","(15741,25624)",0.2,6,False,0,,False,inf,2.6689169999998263,False,1.0,42.26099999999988
node_85323,B.1.1.28,"(16176,21786)","(23063,23271)",0.00793651,28,False,0,,False,inf,5.9197500000003345,False,0.007936508395,40.28654200000048
node_85371,B.1.1.28,"(21974,23012)","(23604,26149)",0.0454545,12,False,0,,False,inf,4.772416999999862,False,1.0,39.93508300000048
node_871936,BA.2,"(22000,22599)","(29903,29903)",0.0476191,9,False,0,,False,inf,3.8542920000002034,False,1.0,40.37733300000035
node_872172,BA.2,"(670,22599)","(26530,26858)",0.0151515,11,False,0,,False,inf,2.9750840000000167,False,1.0,37.80350000000033
node_88506,C.37,"(101,4002)","(7424,9867)",0.00645161,31,True,1,9172,False,5170.0,7.628083000000174,False,0.00645161327,43.54629100000018
node_889714,BA.2.9,"(25624,27618)","(29903,29903)",0.0714286,8,False,0,,False,inf,2.7396250000002453,False,1.0,42.7973340000003
node_890086,BA.2.9,"(5051,14109)","(29903,29903)",0.0396825,9,False,0,,False,inf,3.736041999999884,False,1.0,43.72154100000003
node_904172,BA.2.9,"(2832,4009)","(29903,29903)",0.0151515,11,False,0,,False,inf,2.779541999999857,False,1.0,44.45654099999974
node_911680,BA.2,"(21126,27171)","(29903,29903)",0.0333333,10,False,0,,False,inf,2.3341659999998043,False,1.0,45.015250000000066
node_920758,BA.2,"(2790,7224)","(25810,27502)",0.012987,11,False,0,,False,inf,3.7147920000002443,False,1.0,44.60450000000016
node_921224,B.1.1.529,"(15240,21762)","(22775,26060)",0.0666667,10,False,0,,False,inf,4.685250000000085,False,1.0,44.670250000000244
node_921241,B.1.1.529,"(8393,11537)","(22813,24130)",0.114286,7,False,0,,False,inf,4.614917000000052,False,1.0,42.75091700000022
node_921271,BA.1_dropout,"(22792,22898)","(24503,26060)",0.0128361,32,False,0,,False,inf,5.748000000000086,False,1.0,41.53479200000021
node_923221,BA.1,"(28461,28881)","(29903,29903)",0.114286,7,False,0,,False,inf,3.0471250000001504,False,1.0,36.27179199999997
node_930225,BA.1,"(19359,22992)","(29903,29903)",0.0833333,9,False,0,,False,inf,4.559834000000151,False,1.0,36.976791999999925
node_931414,BA.1,"(22786,22992)","(29903,29903)",0.0833333,9,False,0,,False,inf,2.37558300000007,False,1.0,37.2293749999999
node_954530,BA.1.17.2,"(2470,3241)","(10955,12781)",0.013986,13,False,0,,False,inf,5.274458000000148,False,1.0,39.99387499999996
node_957917,BA.1.17.2,"(11950,14829)","(19217,23664)",0.00757576,12,False,0,,False,inf,4.595291999999862,False,0.007575758733,46.85979200000023
node_969681,BA.1.20,"(7981,22992)","(23013,27804)",0.142857,7,False,0,,False,inf,2.3547920000002165,False,1.0,40.48224999999972
node_970384,BA.1.20,"(11950,19209)","(23013,23664)",0.00757576,12,False,0,,False,inf,4.1582079999997745,False,0.007575758733,40.789333000000205
node_975845,BA.1.15,"(5386,10135)","(29903,29903)",0.0396825,9,False,0,,False,inf,4.03483299999996,False,1.0,44.33583299999988
node_98375,B.1.1,"(16176,23063)","(28111,28280)",0.000969619,17,False,0,,False,inf,4.729250000000462,True,0.000969618734,40.033250000000464
node_98404,B.1.1,"(16176,24914)","(28111,28881)",0.0396825,9,False,0,,False,inf,2.9565829999995685,False,1.0,41.31895900000071
node_98426,B.1.1,"(16176,21614)","(21638,21974)",0.154799,20,False,0,,False,inf,4.536959000000174,False,1.0,39.02791699999941
node_98510,B.1.1,"(9891,11804)","(25703,27925)",0.000120185,24,True,2,26216;10891,True,0.0,10.734292000000423,True,0.000120185396,37.70829199999959
node_98532,B.1.1,"(23709,24914)","(29903,29903)",0.00499501,14,True,1,24310,True,0.0,4.978749999999366,True,0.004995005671,43.02991700000014
node_987593,BA.1.15.1,"(25708,29301)","(29903,29903)",0.107143,8,False,0,,False,inf,2.5957499999997857,False,1.0,35.325750000000156
node_9913,B.1,"(6402,8986)","(27874,28461)",0.0476191,9,False,0,,False,inf,3.119166000000284,False,1.0,43.59974999999938
node_999679,BA.1,"(2902,3684)","(4579,10135)",0.0238095,10,False,0,,False,inf,3.8355000000001027,False,1.0,43.99416700000014
